province,district,ward,lat,long
Đà Nẵng,Q. Hải Châu,P. Hòa Thuận Tây,16.0437213099958,108.199933645092
Đà Nẵng,Q. Hải Châu,P. Thạch Thang,16.0770180014649,108.220144825056
Đà Nẵng,Q. Liên Chiểu,P. Hòa Hiệp Bắc,16.1547540475862,108.11887400265
Đà Nẵng,Q. Liên Chiểu,P. Hòa Hiệp Nam,16.1027282861047,108.130409377207
Đà Nẵng,Q. Liên Chiểu,P. Hòa Khánh Bắc,16.0782838461495,108.135191337868
Đà Nẵng,Q. Liên Chiểu,P. Hòa Khánh Nam,16.0522107439746,108.146879418706
Đà Nẵng,Q. Ngũ Hành Sơn,P. Hòa Hải,15.9872319740715,108.26571293409
Đà Nẵng,Q. Ngũ Hành Sơn,P. Hòa Quý,15.9865443643064,108.236222897976
Đà Nẵng,Q. Sơn Trà,P. An Hải Bắc,16.0759549776664,108.234988203328
Đà Nẵng,Q. Sơn Trà,P. Phước Mỹ,16.0684238356106,108.246072620016
Đà Nẵng,Q. Sơn Trà,P. Thọ Quang,16.1214459818955,108.268682746755
Điện Biên,Điện Biên,Hẹ Muông,21.1988237119112,103.020135156893
Điện Biên,Điện Biên,Hua Thanh,21.4662472880944,102.957524183959
Điện Biên,Điện Biên,Mường Lói,20.9653772498607,103.237687331676
Điện Biên,Điện Biên,Mường Nhà,21.0838585365705,103.108663330427
Điện Biên,Điện Biên,Mường Phăng,21.4581360280539,103.156277802321
Điện Biên,Điện Biên,Mường Pồn,21.5426249859837,103.003856183614
Điện Biên,Điện Biên,Nà Nhạn,21.5000953195584,103.07602981436
Điện Biên,Điện Biên,Nà Tấu,21.5449684072873,103.117621790169
Điện Biên,Điện Biên,Na Tông,21.1299528470311,103.040145153342
Điện Biên,Điện Biên,Na Ư,21.2025437236917,102.942616474195
Điện Biên,Điện Biên,Noọng Hẹt,21.3108389691591,103.034222895407
Điện Biên,Điện Biên,Noong Luống,21.3008488353484,102.97775664461
Điện Biên,Điện Biên,Núa Ngam,21.2557336445943,103.081946761412
Điện Biên,Điện Biên,Pá Khoang,21.429787558842,103.1098826659
Điện Biên,Điện Biên,Pa Thơm,21.300704859038,102.895474315393
Điện Biên,Điện Biên,Phu Luông,20.9759662192497,103.139512426388
Điện Biên,Điện Biên,Pom Lót,21.2607555949342,102.982383661253
Điện Biên,Điện Biên,Sam Mứn,21.284013524571,103.038706837191
Điện Biên,Điện Biên,Thanh An,21.3325610062371,103.041624847772
Điện Biên,Điện Biên,Thanh Chăn,21.3648604840533,102.954007929055
Điện Biên,Điện Biên,Thanh Hưng,21.3821898338323,102.952859736387
Điện Biên,Điện Biên,Thanh Luông,21.4094923628509,102.954899719559
Điện Biên,Điện Biên,Thanh Nưa,21.4337144426746,102.985926668191
Điện Biên,Điện Biên,Thanh Xương,21.355981569376,103.035124992647
Điện Biên,Điện Biên,Thanh Yên,21.3370206425991,102.976126976127
Điện Biên,Điện Biên Đông,Chiềng Sơ,21.2896588643406,103.397340760673
Điện Biên,Điện Biên Đông,Háng Lìa,21.1729607648085,103.315876976929
Điện Biên,Điện Biên Đông,Keo Lôm,21.2310134820203,103.169682476897
Điện Biên,Điện Biên Đông,Luân Giới,21.1993091321733,103.398119364261
Điện Biên,Điện Biên Đông,Mường Luân,21.2442639170673,103.350190597634
Điện Biên,Điện Biên Đông,Na Son,21.3532919133499,103.225370704582
Điện Biên,Điện Biên Đông,Nong U,21.3102189441453,103.128509981137
Điện Biên,Điện Biên Đông,Phình Giàng,21.166997713352,103.223930236329
Điện Biên,Điện Biên Đông,Phì Nhừ,21.2835670462183,103.291463982131
Điện Biên,Điện Biên Đông,Pú Hồng,21.079742662068,103.220344603482
Điện Biên,Điện Biên Đông,Pú Nhi,21.3783465535957,103.155394343758
Điện Biên,Điện Biên Đông,Tìa Dình,21.1110682281198,103.355348777923
Điện Biên,Điện Biên Đông,TT. Điện Biên Đông,21.2949759796756,103.221976199011
Điện Biên,Điện Biên Đông,Xa Dung,21.3761419179362,103.309417796488
Điện Biên,Điện Biên Ph,P. Nam Thanh,21.3729324054743,103.03170484497
Điện Biên,Điện Biên Ph,P. Noong Bua,21.3867335269777,103.034642598537
Điện Biên,Điện Biên Ph,Tà Lèng,21.3908896270589,103.067156586933
Điện Biên,Điện Biên Ph,Thanh Minh,21.4275470049957,103.052156795223
Điện Biên,Mường ảng,Ẳng Cang,21.4792966980391,103.223511565372
Điện Biên,Mường ảng,Ẳng Nưa,21.5149340633504,103.193765275435
Điện Biên,Mường ảng,Ẳng Tở,21.5629393400026,103.263231091943
Điện Biên,Mường ảng,Búng Lao,21.5255577670099,103.313807858837
Điện Biên,Mường ảng,Mường Đăng,21.5801751238832,103.155992084106
Điện Biên,Mường ảng,Mường lạn,21.4431731069674,103.291342150819
Điện Biên,Mường ảng,Nặm Lịch,21.465395338722,103.262807190332
Điện Biên,Mường ảng,Ngối Cáy,21.5956337921685,103.215708671827
Điện Biên,Mường ảng,Xuân Lao,21.4548316777995,103.360071639239
Điện Biên,Mường Chà,Hừa Ngài,21.8800876994461,103.209249994585
Điện Biên,Mường Chà,Huổi Lèng,21.8968216571485,103.11098263416
Điện Biên,Mường Chà,Huổi Mí,21.7709430646263,103.198113659138
Điện Biên,Mường Chà,Ma Thì Hồ,21.8041534501536,103.023503477058
Điện Biên,Mường Chà,Mường Mươn,21.6437865974412,103.060512716312
Điện Biên,Mường Chà,Mường Tùng,21.9767559529191,103.062717239113
Điện Biên,Mường Chà,Nậm Nèn,21.8401183489224,103.278626283319
Điện Biên,Mường Chà,Na Sang,21.7105751285766,103.079571847971
Điện Biên,Mường Chà,Pa Ham,21.9139344195273,103.244277581739
Điện Biên,Mường Chà,Sa Lông,21.8202315503931,103.116544610738
Điện Biên,Mường Chà,Sá Tổng,22.008071407864,103.221125971741
Điện Biên,Mường Chà,TT. Mường Chà,21.7594515293804,103.084615579298
Điện Biên,Mường Nhé,Chung Chải,22.2702753371726,102.392345572891
Điện Biên,Mường Nhé,Huổi Lếch,22.1690972785141,102.698043619414
Điện Biên,Mường Nhé,Leng Su Sìn,22.3210909088295,102.322322183294
Điện Biên,Mường Nhé,Mường Nhé,22.172494957453,102.434985313248
Điện Biên,Mường Nhé,Mường Toong,22.1825218239293,102.581403971508
Điện Biên,Mường Nhé,Nậm Kè,22.0775659560544,102.544315486651
Điện Biên,Mường Nhé,Nậm Vì,22.217631413803,102.516191150655
Điện Biên,Mường Nhé,Pá Mỳ,22.0877909652391,102.681394335736
Điện Biên,Mường Nhé,Quảng Lâm,22.0285255507962,102.628944869587
Điện Biên,Mường Nhé,Sen Thượng,22.4481555332939,102.326117536764
Điện Biên,Mường Nhé,Sín Thầu,22.372603290187,102.225266142759
Điện Biên,Nậm Pồ,Chà Cang,21.9565617487148,102.819805268791
Điện Biên,Nậm Pồ,Chà Nưa,21.909642934333,102.877303308988
Điện Biên,Nậm Pồ,Chà Tở,21.9497619920992,102.965430039487
Điện Biên,Nậm Pồ,Nà Bủng,21.7158457138455,102.686376427069
Điện Biên,Nậm Pồ,Na Cô Sa,21.9667684859726,102.596047077684
Điện Biên,Nậm Pồ,Nà Hỳ,21.797133861171,102.785351736147
Điện Biên,Nậm Pồ,Nà Khoa,21.9033190354975,102.695096120163
Điện Biên,Nậm Pồ,Nậm Chua,21.8191288446335,102.723192164663
Điện Biên,Nậm Pồ,Nậm Khăn,22.0331244934476,102.908413344954
Điện Biên,Nậm Pồ,Nậm Nhừ,21.8546697808095,102.662415238767
Điện Biên,Nậm Pồ,Nậm Tin,21.9226070421026,102.751122518016
Điện Biên,Nậm Pồ,Pa Tần,22.0345663510036,102.761768277164
Điện Biên,Nậm Pồ,Phìn Hồ,21.8517186511384,102.923355675434
Điện Biên,Nậm Pồ,Si Pa Phìn,21.7686876242714,102.916513526095
Điện Biên,Nậm Pồ,Vàng Đán,21.7278590823775,102.74974355075
Điện Biên,Tủa Chùa,Huổi Só,22.0706435939201,103.413520385835
Điện Biên,Tủa Chùa,Lao Xả Phình,22.0013303456719,103.293894993162
Điện Biên,Tủa Chùa,Mường Báng,21.8337711948656,103.341510212825
Điện Biên,Tủa Chùa,Mường Đun,21.8846362892986,103.472944553856
Điện Biên,Tủa Chùa,Sính Phình,21.907968654378,103.351995547574
Điện Biên,Tủa Chùa,Tả Phìn,21.9846086848124,103.365312065706
Điện Biên,Tủa Chùa,Tả Sìn Thàng,22.0403563228831,103.356517876976
Điện Biên,Tủa Chùa,Trung Thu,21.9350467774956,103.29803789015
Điện Biên,Tủa Chùa,Tủa Thàng,21.9587305603818,103.439993928769
Điện Biên,Tủa Chùa,Xá Nhè,21.8721363212068,103.421203876111
Điện Biên,Tủa Chùa,Xín Chải,22.0961448993266,103.337375977591
Điện Biên,Tuần Giáo,Chiềng Đông,21.5091816069178,103.37246652077
Điện Biên,Tuần Giáo,Chiềng Sinh,21.5581450766733,103.375279420353
Điện Biên,Tuần Giáo,Mùn Chung,21.7371684899969,103.386127970338
Điện Biên,Tuần Giáo,Mường Khong,21.6413987939563,103.248694140526
Điện Biên,Tuần Giáo,Mường Mùn,21.7280793355935,103.331517968584
Điện Biên,Tuần Giáo,Mường Thín,21.6441655692657,103.358659629522
Điện Biên,Tuần Giáo,Nà Sáy,21.5840003096232,103.341107040062
Điện Biên,Tuần Giáo,Nà Tòng,21.8012098917324,103.397805993044
Điện Biên,Tuần Giáo,Phình Sáng,21.811978908445,103.482868805742
Điện Biên,Tuần Giáo,Pú Nhung,21.702617981456,103.456249037799
Điện Biên,Tuần Giáo,Pú Xi,21.7141368339876,103.242284631002
Điện Biên,Tuần Giáo,Quài Cang,21.6190681900213,103.4292650966
Điện Biên,Tuần Giáo,Quài Nưa,21.6543506976491,103.449322176291
Điện Biên,Tuần Giáo,Quài Tở,21.5517711309351,103.457028604968
Điện Biên,Tuần Giáo,Rạng Đông,21.7571054975381,103.452720368491
Điện Biên,Tuần Giáo,Ta Ma,21.7170028724344,103.535466205463
Điện Biên,Tuần Giáo,Tênh Phông,21.4913796601987,103.425478262397
Điện Biên,Tuần Giáo,Toả Tình,21.605170124583,103.512742666701
Điện Biên,Tuần Giáo,TT. Tuần Giáo,21.5909787742738,103.405987751318
Điện Biên,TX. Mường Lay,P. Lay Nưa,22.0127583840008,103.119157507509
Điện Biên,TX. Mường Lay,P. Na Lay,22.0357424856169,103.150613715766
Điện Biên,TX. Mường Lay,P. Sông Đà,22.0695461313273,103.132898708156
Đồng Nai,Biên Hòa,An Hòa,10.8852902880896,106.874776115613
Đồng Nai,Biên Hòa,Hiệp Hòa,10.9316002405887,106.83829091418
Đồng Nai,Biên Hòa,Hóa An,10.9361143922841,106.799302108869
Đồng Nai,Biên Hòa,Long Hưng,10.8570104808456,106.862649878681
Đồng Nai,Biên Hòa,P. An Bình,10.9211643496209,106.86019214475
Đồng Nai,Biên Hòa,P. Bửu Hòa,10.92707059731,106.815775806659
Đồng Nai,Biên Hòa,P. Bửu Long,10.9607297056161,106.79715845792
Đồng Nai,Biên Hòa,P. Hố Nai,10.9745406862432,106.879994325761
Đồng Nai,Biên Hòa,Phước Tân,10.8946197852113,106.922261243088
Đồng Nai,Biên Hòa,P. Long Bình,10.9359748852738,106.903405928781
Đồng Nai,Biên Hòa,P. Long Bình Tân,10.9012881346321,106.863907802134
Đồng Nai,Biên Hòa,P. Quang Vinh,10.9550726537836,106.813445542438
Đồng Nai,Biên Hòa,P. Tam Hòa,10.9480167716358,106.865886173279
Đồng Nai,Biên Hòa,P. Tân Biên,10.9737338648812,106.89459421501
Đồng Nai,Biên Hòa,P. Tân Hiệp,10.9617487245889,106.866820146839
Đồng Nai,Biên Hòa,P. Tân Hòa,10.973426530077,106.908701246002
Đồng Nai,Biên Hòa,P. Tân Phong,10.9761566327463,106.827496267874
Đồng Nai,Biên Hòa,P. Tân Vạn,10.9112918642646,106.826484261102
Đồng Nai,Biên Hòa,P. Thanh Bình,10.9466755092347,106.816820571548
Đồng Nai,Biên Hòa,P. Thống Nhất,10.9491710340876,106.834619672627
Đồng Nai,Biên Hòa,P. Trảng Dài,10.9891011223317,106.868101037146
Đồng Nai,Biên Hòa,P. Trung Dũng,10.9544388253604,106.823137053898
Đồng Nai,Biên Hòa,Tam Phước,10.8613829968194,106.92930322676
Đồng Nai,Biên Hòa,Tân Hạnh,10.951298964735,106.778077358374
Đồng Nai,Cẩm Mỹ,Bảo Bình,10.8157162601157,107.29106501478
Đồng Nai,Cẩm Mỹ,Lâm San,10.7027624575537,107.326213983099
Đồng Nai,Cẩm Mỹ,Long Giao,10.804648854561,107.230172041426
Đồng Nai,Cẩm Mỹ,Nhân Nghĩa,10.8433152431247,107.239029836862
Đồng Nai,Cẩm Mỹ,Sông Nhạn,10.8353274255556,107.115044210171
Đồng Nai,Cẩm Mỹ,Sông Ray,10.7463979246571,107.343218331519
Đồng Nai,Cẩm Mỹ,Thừa Đức,10.7702101239017,107.130788051886
Đồng Nai,Cẩm Mỹ,Xuân Bảo,10.8583440600232,107.296045604223
Đồng Nai,Cẩm Mỹ,Xuân Đông,10.8058967638663,107.383664678864
Đồng Nai,Cẩm Mỹ,Xuân Đường,10.7918772640582,107.180074202166
Đồng Nai,Cẩm Mỹ,Xuân Mỹ,10.772969186586,107.25945034992
Đồng Nai,Cẩm Mỹ,Xuân Quế,10.852215291899,107.164159659707
Đồng Nai,Cẩm Mỹ,Xuân Tây,10.8049101264203,107.333560964187
Đồng Nai,Định Quán,Gia Canh,11.1218125253086,107.390662273886
Đồng Nai,Định Quán,La Ngà,11.170310975459,107.212107261636
Đồng Nai,Định Quán,Ngọc Định,11.2059352624888,107.30731792996
Đồng Nai,Định Quán,Phú Cường,11.125759731708,107.1494753765
Đồng Nai,Định Quán,Phú Hòa,11.2045609301371,107.416110953056
Đồng Nai,Định Quán,Phú Lợi,11.2152698551641,107.393268769108
Đồng Nai,Định Quán,Phú Ngọc,11.1345808363059,107.304516091484
Đồng Nai,Định Quán,Phú Tân,11.2709018857574,107.365880050646
Đồng Nai,Định Quán,Phú Túc,11.077698058081,107.225049087297
Đồng Nai,Định Quán,Phú Vinh,11.2386474143183,107.346313379888
Đồng Nai,Định Quán,Suối Nho,11.059864567532,107.275831037005
Đồng Nai,Định Quán,Thanh Sơn,11.2972546450928,107.256423783561
Đồng Nai,Định Quán,TT. Định Quán,11.1950564578407,107.346268371111
Đồng Nai,Định Quán,Túc Trưng,11.1167621662017,107.222926934867
Đồng Nai,Long Thành,An Phước,10.8278064339189,106.946348489753
Đồng Nai,Long Thành,Bàu Cạn,10.7343319571183,107.086454556584
Đồng Nai,Long Thành,Bình An,10.8465282962214,107.04914498766
Đồng Nai,Long Thành,Bình Sơn,10.7969690182952,107.038873180483
Đồng Nai,Long Thành,Cẩm Đường,10.7849199651346,107.103573492228
Đồng Nai,Long Thành,Lộc An,10.8067517822248,106.987583891042
Đồng Nai,Long Thành,Long An,10.7609178083604,106.990214088381
Đồng Nai,Long Thành,Long Đức,10.8345207576492,106.986201812075
Đồng Nai,Long Thành,Long Phước,10.7158008585936,107.000985966046
Đồng Nai,Long Thành,Phước Bình,10.6802930688843,107.094449312245
Đồng Nai,Long Thành,Phước Thái,10.6766057635752,107.021028185425
Đồng Nai,Long Thành,Suối Trầu,10.7691319321138,107.061543993596
Đồng Nai,Long Thành,Tam An,10.8054631638008,106.90021475506
Đồng Nai,Long Thành,Tân Hiệp,10.6984897168494,107.06303800953
Đồng Nai,Long Thành,TT. Long Thành,10.7777011038131,106.94538731779
Đồng Nai,Nhơn Trạch,Đại Phước,10.7496024454071,106.821089773814
Đồng Nai,Nhơn Trạch,Hiệp Phước,10.7264705228214,106.937189063905
Đồng Nai,Nhơn Trạch,Long Tân,10.7441271274233,106.871781417959
Đồng Nai,Nhơn Trạch,Long Thọ,10.6969420616251,106.953951641661
Đồng Nai,Nhơn Trạch,Phú Đông,10.7080723828078,106.795550842518
Đồng Nai,Nhơn Trạch,Phú Hội,10.7324651742488,106.902463933024
Đồng Nai,Nhơn Trạch,Phú Hữu,10.7288052158719,106.777894058292
Đồng Nai,Nhơn Trạch,Phước An,10.6417693645019,106.948222687953
Đồng Nai,Nhơn Trạch,Phước Khánh,10.6639600741347,106.820991738119
Đồng Nai,Nhơn Trạch,Phước Thiền,10.760961598941,106.919070098837
Đồng Nai,Nhơn Trạch,Phú Thạnh,10.7155503670643,106.850875125144
Đồng Nai,Nhơn Trạch,Vĩnh Thanh,10.6813569072046,106.861093862944
Đồng Nai,Tân Phú,Đắc Lua,11.4627426835804,107.320128896323
Đồng Nai,Tân Phú,Nam Cát Tiên,11.412160426675,107.449460963803
Đồng Nai,Tân Phú,Núi Tượng,11.3760808450856,107.420757010402
Đồng Nai,Tân Phú,Phú An,11.3701717730723,107.476699999399
Đồng Nai,Tân Phú,Phú Bình,11.2684984700102,107.508054431532
Đồng Nai,Tân Phú,Phú Điền,11.2019112082976,107.454519385748
Đồng Nai,Tân Phú,Phú Lâm,11.2746879758527,107.493031618832
Đồng Nai,Tân Phú,Phú Lập,11.3649247062773,107.398244156306
Đồng Nai,Tân Phú,Phú Lộc,11.2970902023069,107.409167490399
Đồng Nai,Tân Phú,Phú Sơn,11.3393487301975,107.524517478581
Đồng Nai,Tân Phú,Phú Thanh,11.2459809273247,107.473191569693
Đồng Nai,Tân Phú,Phú Thịnh,11.3268704914665,107.388146073192
Đồng Nai,Tân Phú,Phú Trung,11.3186689492066,107.501497129298
Đồng Nai,Tân Phú,Phú Xuân,11.3057470696586,107.451347259741
Đồng Nai,Tân Phú,Tà Lài,11.3652920849047,107.366101303429
Đồng Nai,Tân Phú,Thanh Sơn,11.3185864073618,107.477277494912
Đồng Nai,Tân Phú,Trà Cổ,11.2464396153342,107.437332693784
Đồng Nai,Tân Phú,TT. Tân Phú,11.2702881650504,107.427806171351
Đồng Nai,Thống Nhất,Bàu Hàm 2,10.9380923319101,107.129933288847
Đồng Nai,Thống Nhất,Gia Kiệm,11.0292461349749,107.156961426223
Đồng Nai,Thống Nhất,Gia Tân 1,11.0778187831501,107.146900906221
Đồng Nai,Thống Nhất,Gia Tân 2,11.0635914943194,107.157701707429
Đồng Nai,Thống Nhất,Gia Tân 3,11.0470872552086,107.159581488092
Đồng Nai,Thống Nhất,Hưng Lộc,10.9230883615003,107.109919784609
Đồng Nai,Thống Nhất,Lộ 25,10.8693256977506,107.091569893137
Đồng Nai,Thống Nhất,Quang Trung,10.9958694636128,107.161592799312
Đồng Nai,Thống Nhất,Xuân Thạnh,10.9413732691272,107.16200523373
Đồng Nai,Thống Nhất,Xuân Thiện,11.0176379384631,107.223288758707
Đồng Nai,Trảng Bom,An Viễn,10.8807370036159,107.006402425424
Đồng Nai,Trảng Bom,Bắc Sơn,10.9733306307769,106.964285555465
Đồng Nai,Trảng Bom,Bàu Hàm,11.0018995905402,107.103545371103
Đồng Nai,Trảng Bom,Bình Minh,10.9616541152026,106.979879139224
Đồng Nai,Trảng Bom,Cây Gáo,11.0361300621368,107.059545403271
Đồng Nai,Trảng Bom,Đồi 61,10.9183703756432,107.022871030335
Đồng Nai,Trảng Bom,Đông Hòa,10.9070229632363,107.067891680937
Đồng Nai,Trảng Bom,Giang Điền,10.9137471681589,106.983051986818
Đồng Nai,Trảng Bom,Hố Nai 3,10.9758450612649,106.931400325258
Đồng Nai,Trảng Bom,Hưng Thịnh,10.9191455826236,107.084870556263
Đồng Nai,Trảng Bom,Quảng Tiến,10.9369265286412,106.993850916923
Đồng Nai,Trảng Bom,Sông Thao,10.9856244560703,107.083164267202
Đồng Nai,Trảng Bom,Sông Trầu,10.99354297602,107.029550308988
Đồng Nai,Trảng Bom,Tây Hòa,10.9515051749257,107.050519594422
Đồng Nai,Trảng Bom,Thanh Bình,11.0694419662998,107.085177144831
Đồng Nai,Trảng Bom,Trung Hòa,10.9180695371761,107.054323962823
Đồng Nai,Trảng Bom,TT. Trảng Bom,10.9583994808322,107.000020354748
Đồng Nai,TX. Long Khánh,Bảo Quang,10.9763879718844,107.284925575201
Đồng Nai,TX. Long Khánh,Bảo Vinh,10.9502807569917,107.262410337783
Đồng Nai,TX. Long Khánh,Bàu Sen,10.918514736032,107.209340010841
Đồng Nai,TX. Long Khánh,Bàu Trâm,10.9231572186068,107.28347223082
Đồng Nai,TX. Long Khánh,Bình Lộc,10.9932202484173,107.23847880158
Đồng Nai,TX. Long Khánh,Hàng Gòn,10.8720139125359,107.214430405821
Đồng Nai,TX. Long Khánh,P. Phú Bình,10.9138399888318,107.236481990881
Đồng Nai,TX. Long Khánh,P. Xuân An,10.9286894377298,107.250897209563
Đồng Nai,TX. Long Khánh,P. Xuân Bình,10.9305506152021,107.239039906533
Đồng Nai,TX. Long Khánh,P. Xuân Hòa,10.920772294192,107.248475417215
Đồng Nai,TX. Long Khánh,P. Xuân Thanh,10.9352119134743,107.256021612284
Đồng Nai,TX. Long Khánh,Suối Tre,10.951919623662,107.208050453975
Đồng Nai,TX. Long Khánh,Xuân Lập,10.9102317250019,107.177485325971
Đồng Nai,TX. Long Khánh,Xuân Tân,10.9007381032994,107.230252601479
Đồng Nai,Vĩnh Cửu,Bình Hòa,10.9904407087054,106.792581950738
Đồng Nai,Vĩnh Cửu,Bình Lợi,11.0410241109671,106.819706212097
Đồng Nai,Vĩnh Cửu,Hiếu Liêm,11.2154829641499,106.976279590441
Đồng Nai,Vĩnh Cửu,Mã  Đà,11.2348364840462,107.079670518454
Đồng Nai,Vĩnh Cửu,Phú  Lý,11.4050751852272,107.14582599954
Đồng Nai,Vĩnh Cửu,Tân An,11.0335166888327,106.953049850523
Đồng Nai,Vĩnh Cửu,Tân Bình,11.0049869378204,106.803070438866
Đồng Nai,Vĩnh Cửu,Thạnh Phú,11.013522123114,106.836996546901
Đồng Nai,Vĩnh Cửu,Thiện Tân,11.0116708957945,106.893145626844
Đồng Nai,Vĩnh Cửu,Trị An,11.0843536963046,106.971712623947
Đồng Nai,Vĩnh Cửu,TT. Vĩnh An,11.0819160131127,107.028968976733
Đồng Nai,Vĩnh Cửu,Vĩnh Tân,11.0382325716761,107.010282215127
Đồng Nai,Xuân Lộc,Bảo Hòa,10.8887593757193,107.292890188433
Đồng Nai,Xuân Lộc,Lang Minh,10.8606745008854,107.378799781005
Đồng Nai,Xuân Lộc,Suối Cao,11.0101474033722,107.377860698947
Đồng Nai,Xuân Lộc,Suối Cát,10.9161670959875,107.362413866579
Đồng Nai,Xuân Lộc,TT. Gia Ray,10.9270582644568,107.410060018208
Đồng Nai,Xuân Lộc,Xuân Bắc,11.0300182440584,107.313987619117
Đồng Nai,Xuân Lộc,Xuân Định,10.8893800737764,107.259128984911
Đồng Nai,Xuân Lộc,Xuân Hiệp,10.892969120711,107.391545316688
Đồng Nai,Xuân Lộc,Xuân Hòa,10.8775408509752,107.542359489354
Đồng Nai,Xuân Lộc,Xuân Hưng,10.8478100377919,107.499925034848
Đồng Nai,Xuân Lộc,Xuân Phú,10.8979251214934,107.330351841987
Đồng Nai,Xuân Lộc,Xuân Tâm,10.8751666330616,107.450077641866
Đồng Nai,Xuân Lộc,Xuân Thành,10.9986632611639,107.459968683134
Đồng Nai,Xuân Lộc,Xuân Thọ,10.9593552092511,107.337056153372
Đồng Nai,Xuân Lộc,Xuân Trường,10.9555608475583,107.427540943938
Đồng Tháp,Cao Lãnh,An Bình,10.4623257994267,105.664516666109
Đồng Tháp,Cao Lãnh,Ba Sao,10.5572361423037,105.698199492126
Đồng Tháp,Cao Lãnh,Bình Hàng Tây,10.3806928927814,105.767983174613
Đồng Tháp,Cao Lãnh,Bình Hàng Trung,10.4034038333136,105.75296970779
Đồng Tháp,Cao Lãnh,Bình Thạnh,10.3191031891719,105.787578560126
Đồng Tháp,Cao Lãnh,Gáo Giồng,10.6080436179593,105.627797266518
Đồng Tháp,Cao Lãnh,Mỹ Hiệp,10.3782554457269,105.808952861273
Đồng Tháp,Cao Lãnh,Mỹ Hội,10.4246371750352,105.729278084407
Đồng Tháp,Cao Lãnh,Mỹ Long,10.3848165863895,105.792127265036
Đồng Tháp,Cao Lãnh,Mỹ Thọ,10.470406745203,105.728175945974
Đồng Tháp,Cao Lãnh,Mỹ Xương,10.4043289416336,105.71062117869
Đồng Tháp,Cao Lãnh,Nhị Mỹ,10.4847110617726,105.689684707796
Đồng Tháp,Cao Lãnh,Phong Mỹ,10.5394794510527,105.587955894597
Đồng Tháp,Cao Lãnh,Phương Thịnh,10.6029831643112,105.667274132779
Đồng Tháp,Cao Lãnh,Phương Trà,10.5126478046015,105.661535273088
Đồng Tháp,Cao Lãnh,Tân Hội Trung,10.4496074042222,105.778288717232
Đồng Tháp,Cao Lãnh,Tân Nghĩa,10.5265802766693,105.623972535868
Đồng Tháp,Cao Lãnh,TT. Mỹ Thọ,10.4400455486764,105.695027693373
Đồng Tháp,Cao Lãnh,Hòa An,10.4546939727439,105.608602353466
Đồng Tháp,Cao Lãnh,Mỹ Ngãi,10.5023518263547,105.591347735935
Đồng Tháp,Cao Lãnh,Mỹ Tân,10.4872352705771,105.618531139211
Đồng Tháp,Cao Lãnh,Mỹ Trà,10.4859477480494,105.642872252864
Đồng Tháp,Cao Lãnh,P. 1,10.4637718247599,105.633496643778
Đồng Tháp,Cao Lãnh,P. 11,10.4922042913421,105.578486377879
Đồng Tháp,Cao Lãnh,P. 2,10.4547457261991,105.637956403157
Đồng Tháp,Cao Lãnh,P. 3,10.4486881492954,105.652274805368
Đồng Tháp,Cao Lãnh,P. 6,10.4288034872122,105.636757812109
Đồng Tháp,Cao Lãnh,P. Hòa Thuận,10.464877348678,105.6206349353
Đồng Tháp,Cao Lãnh,P. Mỹ Phú,10.4643310859147,105.646577351992
Đồng Tháp,Cao Lãnh,Tân Thuận Đông,10.4259538005237,105.599411734497
Đồng Tháp,Cao Lãnh,Tân Thuận Tây,10.4616484729162,105.584767039639
Đồng Tháp,Cao Lãnh,Tịnh Thới,10.4262757753246,105.668481050351
Đồng Tháp,Châu Thành,An Hiệp,10.2862358764244,105.814728276252
Đồng Tháp,Châu Thành,An Khánh,10.1957516568782,105.858074996873
Đồng Tháp,Châu Thành,An Nhơn,10.2709990263153,105.858654977621
Đồng Tháp,Châu Thành,An Phú Thuận,10.2149525805289,105.897099389783
Đồng Tháp,Châu Thành,Hòa Tân,10.1784320059383,105.816926371315
Đồng Tháp,Châu Thành,Phú Hựu,10.2350659655535,105.863026683194
Đồng Tháp,Châu Thành,Phú Long,10.219592476928,105.789727039003
Đồng Tháp,Châu Thành,Tân Bình,10.2565812494015,105.783907208018
Đồng Tháp,Châu Thành,Tân Nhuận Đông,10.2439124189678,105.822790435804
Đồng Tháp,Châu Thành,Tân Phú,10.2054225043816,105.755529897474
Đồng Tháp,Châu Thành,Tân Phú Trung,10.2432598178072,105.740502284237
Đồng Tháp,Châu Thành,TT. Cái Tàu Hạ,10.2539240690335,105.874135019994
Đồng Tháp,Hồng Ngự,Long Khánh A,10.8009449412593,105.296591921602
Đồng Tháp,Hồng Ngự,Long Khánh B,10.7937483029671,105.328589451399
Đồng Tháp,Hồng Ngự,Long Thuận,10.7734873667935,105.294455373342
Đồng Tháp,Hồng Ngự,Phú Thuận A,10.7335534891321,105.308842244232
Đồng Tháp,Hồng Ngự,Phú Thuận B,10.7371071077935,105.348204523048
Đồng Tháp,Hồng Ngự,Thường Lạc,10.836279385528,105.305354216849
Đồng Tháp,Hồng Ngự,Thường Phước 1,10.8797452482299,105.21962870768
Đồng Tháp,Hồng Ngự,Thường Phước 2,10.8361125037096,105.234056027869
Đồng Tháp,Hồng Ngự,Thường Thới Hậu A,10.8760638647922,105.273643552213
Đồng Tháp,Hồng Ngự,Thường Thới Hậu B,10.8589221847957,105.314556205356
